department,disease,section,question,prompt,href,gpt_gene,extracted_text
骨科,椎间盘突出症,概述,椎间盘突出症的患者预后怎么样？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：椎间盘突出症的患者预后怎么样？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8121152764482290896?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,其他预后,['其他预后']
骨科,椎间盘突出症,概述,椎间盘突出症主要有哪些症状？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：椎间盘突出症主要有哪些症状？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8121152764482290896?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
骨科,椎间盘突出症,概述,患椎间盘突出症后有什么治疗办法？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：患椎间盘突出症后有什么治疗办法？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8121152764482290896?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法,['治疗方法']
泌尿外科,肾盂肿瘤,治疗,术后还需要注意什么？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：术后还需要注意什么？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11191226517707048322?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项,['日常护理和注意事项']
泌尿外科,肾盂肿瘤,治疗,哪种治疗是首选的治疗方法？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：哪种治疗是首选的治疗方法？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11191226517707048322?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法,['治疗方法']
呼吸内科,鹦鹉热,概述,鹦鹉热是什么病？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：鹦鹉热是什么病？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10882123339214850078?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,"疾病介绍, 流行病学",
呼吸内科,鹦鹉热,概述,鹦鹉热怎么治疗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：鹦鹉热怎么治疗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10882123339214850078?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法、急救方法,"['治疗方法', '急救方法']"
呼吸内科,鹦鹉热,概述,鹦鹉热患者有什么表现？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：鹦鹉热患者有什么表现？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10882123339214850078?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
精神心理科,洁癖,概述,如何预防洁癖？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：如何预防洁癖？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10580628454689786142?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常习惯预防,['日常习惯']
精神心理科,洁癖,概述,洁癖患者能否自愈？预后如何？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：洁癖患者能否自愈？预后如何？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10580628454689786142?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项，影响生活质量，日常习惯预防，定期体检预防,
精神心理科,洁癖,概述,什么样的人容易得洁癖？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：什么样的人容易得洁癖？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10580628454689786142?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍,['疾病介绍']
急诊科,心脏损伤,概述,经常喝酒会导致心脏损伤吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：经常喝酒会导致心脏损伤吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11260754281471197353?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常习惯预防,['日常习惯']
急诊科,心脏损伤,概述,前胸处被人用力打了一下，会不会导致心脏损伤？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：前胸处被人用力打了一下，会不会导致心脏损伤？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11260754281471197353?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,并发症、急救方法,
急诊科,心脏损伤,概述,心脏损伤是心肌损伤吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：心脏损伤是心肌损伤吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11260754281471197353?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病之间的区别,['疾病之间的区别']
急诊科,心脏损伤,概述,心口疼、心脏会突然跳动很快，有时候甚至出冷汗、呼吸困难，这是心脏损伤吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：心口疼、心脏会突然跳动很快，有时候甚至出冷汗、呼吸困难，这是心脏损伤吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11260754281471197353?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状、诊断依据、并发症,
急诊科,心脏损伤,概述,心脏损伤会出现哪些症状？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：心脏损伤会出现哪些症状？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11260754281471197353?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
肝胆外科,肝良性肿瘤,概述,肝脏良性肿瘤有哪些临床症状？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：肝脏良性肿瘤有哪些临床症状？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10999032744117361104?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
